event_id,user_id,region,category,amount,ts
627,3252,us-east,marketplace,239.87,1700000627
628,3761,ap-northeast,subscription,247.57,1700000628
629,1851,eu-central,ads,163.78,1700000629
630,260,us-east,storage,95.44,1700000630
631,4528,ap-south,ads,159.55,1700000631
632,1404,us-east,storage,211.49,1700000632
633,2714,ap-northeast,ads,223.8,1700000633
634,349,us-west,subscription,225.42,1700000634
635,4644,ap-south,marketplace,12.59,1700000635
636,610,eu-central,compute,141.31,1700000636
637,270,us-west,marketplace,4.9,1700000637
638,1698,ap-northeast,subscription,188.31,1700000638
639,3263,us-east,marketplace,41.45,1700000639
640,1970,ap-northeast,storage,169.58,1700000640
641,4429,eu-central,storage,189.15,1700000641
642,1147,us-east,compute,186.62,1700000642
643,2834,us-east,ads,109.83,1700000643
644,623,eu-central,compute,192.48,1700000644
645,4880,ap-south,marketplace,8.38,1700000645
646,2240,ap-south,storage,57.81,1700000646
647,4531,ap-south,storage,47.25,1700000647
648,4800,ap-south,ads,193.27,1700000648
649,2420,us-west,ads,21.43,1700000649
650,1264,ap-south,subscription,185.17,1700000650
651,2595,eu-central,ads,23.79,1700000651
652,2526,ap-south,marketplace,190.58,1700000652
653,838,us-west,ads,47.66,1700000653
654,3677,ap-northeast,compute,128.6,1700000654
655,847,us-east,ads,89.12,1700000655
656,763,ap-northeast,compute,196.33,1700000656
657,3156,us-east,marketplace,104.04,1700000657
658,694,ap-northeast,subscription,143.42,1700000658
659,1390,ap-south,subscription,35.57,1700000659
660,2467,eu-central,storage,37.34,1700000660
661,1370,ap-south,marketplace,105.85,1700000661
662,3967,us-east,marketplace,63.67,1700000662
663,2021,ap-south,compute,154.55,1700000663
664,3751,us-east,subscription,76.86,1700000664
665,3242,eu-central,compute,95.59,1700000665
666,2700,ap-south,marketplace,108.22,1700000666
667,4870,us-west,marketplace,80.85,1700000667
668,1646,ap-south,marketplace,45.23,1700000668
669,3263,eu-central,marketplace,183.98,1700000669
670,4023,ap-northeast,subscription,82.15,1700000670
671,2297,ap-south,marketplace,29.36,1700000671
672,4620,us-west,compute,249.32,1700000672
673,1474,ap-northeast,ads,238.3,1700000673
674,3782,us-west,storage,199.62,1700000674
675,567,ap-south,storage,35.66,1700000675
676,2481,us-west,marketplace,165.01,1700000676
677,3467,ap-south,ads,112.82,1700000677
678,4899,ap-south,compute,100.8,1700000678
679,4151,ap-south,compute,10.15,1700000679
680,2946,ap-northeast,compute,159.91,1700000680
681,697,us-east,subscription,164.74,1700000681
682,2909,us-west,compute,12.03,1700000682
683,3274,eu-central,storage,27.38,1700000683
684,808,eu-central,subscription,128.16,1700000684
685,4250,ap-northeast,compute,172.23,1700000685
686,1811,ap-south,marketplace,98.39,1700000686
687,4822,ap-northeast,subscription,86.9,1700000687
688,202,ap-south,ads,74.56,1700000688
689,704,us-east,subscription,87.73,1700000689
690,2811,ap-south,subscription,130.76,1700000690
691,2854,ap-south,ads,110.1,1700000691
692,3707,eu-central,ads,75.77,1700000692
693,943,us-east,marketplace,162.34,1700000693
694,1347,us-west,compute,44.44,1700000694
695,1312,eu-central,compute,107.17,1700000695
696,3786,us-west,storage,157.81,1700000696
697,1527,ap-south,storage,8.27,1700000697
698,1617,ap-south,compute,107.96,1700000698
699,37,us-west,subscription,70.31,1700000699
700,513,ap-northeast,ads,200.08,1700000700
701,4399,us-west,marketplace,82.17,1700000701
702,3749,us-east,marketplace,168.0,1700000702
703,4010,ap-northeast,marketplace,149.65,1700000703
704,3216,ap-northeast,ads,87.63,1700000704
705,3751,ap-northeast,subscription,203.62,1700000705
706,2437,ap-northeast,compute,22.1,1700000706
707,1098,eu-central,ads,60.4,1700000707
708,959,us-west,marketplace,173.67,1700000708
709,4185,ap-south,storage,149.51,1700000709
710,4709,ap-south,storage,47.25,1700000710
711,4403,us-west,compute,42.55,1700000711
712,2367,us-west,subscription,79.33,1700000712
713,3695,ap-northeast,ads,216.52,1700000713
714,79,ap-south,subscription,49.59,1700000714
715,3146,ap-northeast,compute,163.61,1700000715
716,3352,ap-south,storage,177.83,1700000716
717,3637,ap-south,subscription,21.58,1700000717
718,253,us-west,marketplace,9.14,1700000718
719,1842,ap-northeast,marketplace,42.88,1700000719
720,3747,ap-northeast,storage,137.88,1700000720
721,928,ap-northeast,ads,67.7,1700000721
722,4450,eu-central,compute,205.83,1700000722
723,341,ap-south,compute,55.42,1700000723
724,3483,us-east,subscription,75.13,1700000724
725,265,ap-south,marketplace,87.8,1700000725
726,713,ap-south,ads,194.13,1700000726
727,1942,us-west,compute,172.59,1700000727
728,5000,ap-south,subscription,154.42,1700000728
729,1693,us-west,ads,142.95,1700000729
730,4361,eu-central,compute,135.15,1700000730
731,2652,eu-central,marketplace,143.61,1700000731
732,4215,us-east,subscription,240.73,1700000732
733,3372,us-east,marketplace,216.89,1700000733
734,1040,us-west,subscription,37.41,1700000734
735,2639,us-west,storage,122.88,1700000735
736,4731,eu-central,storage,94.42,1700000736
737,619,us-east,storage,129.39,1700000737
738,2280,eu-central,storage,237.61,1700000738
739,2682,ap-northeast,ads,217.36,1700000739
740,764,ap-south,marketplace,212.68,1700000740
741,4379,ap-south,subscription,242.06,1700000741
742,1736,ap-south,marketplace,81.39,1700000742
743,2324,eu-central,compute,144.91,1700000743
744,4638,ap-south,marketplace,223.64,1700000744
745,397,us-east,ads,156.92,1700000745
746,3765,us-east,ads,232.43,1700000746
747,1295,ap-south,storage,1.17,1700000747
748,3505,us-west,subscription,220.65,1700000748
749,2473,us-west,marketplace,24.24,1700000749
750,2953,eu-central,ads,93.59,1700000750
751,1356,us-east,storage,156.78,1700000751
752,1919,ap-south,ads,176.22,1700000752
753,9,us-west,storage,20.41,1700000753
754,4864,us-west,compute,170.32,1700000754
755,77,us-east,marketplace,204.46,1700000755
756,3460,us-west,storage,18.64,1700000756
757,3139,us-east,ads,26.7,1700000757
758,3012,eu-central,subscription,96.3,1700000758
759,1091,us-west,ads,133.1,1700000759
760,70,ap-northeast,subscription,110.58,1700000760
761,1746,us-west,storage,154.4,1700000761
762,3625,us-west,ads,224.25,1700000762
763,1147,us-east,compute,182.77,1700000763
764,2880,ap-south,marketplace,197.98,1700000764
765,2030,eu-central,ads,62.79,1700000765
766,4924,ap-northeast,compute,71.95,1700000766
767,220,eu-central,subscription,129.92,1700000767
768,4175,us-west,storage,74.59,1700000768
769,448,us-west,storage,97.09,1700000769
770,1975,ap-south,compute,18.68,1700000770
771,99,eu-central,marketplace,33.86,1700000771
772,4657,ap-south,marketplace,137.04,1700000772
773,1416,ap-south,ads,5.16,1700000773
774,554,us-east,marketplace,54.72,1700000774
775,496,ap-south,compute,72.34,1700000775
776,4105,ap-south,storage,175.75,1700000776
777,676,ap-northeast,compute,154.4,1700000777
778,2274,us-east,marketplace,20.68,1700000778
779,1665,us-west,compute,82.36,1700000779
780,4805,us-east,marketplace,174.97,1700000780
781,1955,us-east,subscription,22.47,1700000781
782,3560,us-east,storage,153.46,1700000782
783,451,eu-central,subscription,30.74,1700000783
784,1125,us-east,subscription,124.61,1700000784
785,2841,ap-northeast,compute,195.96,1700000785
786,2124,us-west,marketplace,32.61,1700000786
787,2202,us-east,ads,84.42,1700000787
788,3518,eu-central,compute,16.9,1700000788
789,4724,us-east,storage,114.34,1700000789
790,2951,us-east,storage,214.98,1700000790
791,1368,eu-central,subscription,64.52,1700000791
792,843,ap-northeast,ads,57.87,1700000792
793,4169,us-east,ads,214.81,1700000793
794,101,us-west,ads,118.47,1700000794
795,3138,us-west,subscription,232.86,1700000795
796,290,ap-northeast,storage,56.9,1700000796
797,2034,ap-south,marketplace,68.54,1700000797
798,639,ap-northeast,marketplace,30.73,1700000798
799,432,us-west,subscription,201.28,1700000799
800,377,ap-south,ads,219.37,1700000800
801,2313,eu-central,marketplace,22.51,1700000801
802,3742,us-east,marketplace,50.97,1700000802
803,4619,eu-central,compute,61.4,1700000803
804,3017,ap-northeast,storage,249.45,1700000804
805,1601,ap-northeast,subscription,38.49,1700000805
806,3360,us-east,subscription,135.84,1700000806
807,79,eu-central,ads,189.97,1700000807
808,3083,eu-central,ads,52.09,1700000808
809,1952,ap-south,storage,240.34,1700000809
810,1167,eu-central,ads,11.93,1700000810
811,1897,ap-northeast,storage,175.51,1700000811
812,3052,ap-south,ads,145.61,1700000812
813,4141,us-west,storage,19.63,1700000813
814,4652,us-east,storage,165.95,1700000814
815,1071,us-west,marketplace,65.99,1700000815
816,2581,ap-south,marketplace,80.2,1700000816
817,2228,us-west,ads,235.95,1700000817
818,1116,ap-northeast,ads,39.7,1700000818
819,1347,ap-south,storage,79.19,1700000819
820,990,ap-northeast,marketplace,241.19,1700000820
821,1701,ap-south,marketplace,116.37,1700000821
822,983,us-east,subscription,202.09,1700000822
823,2493,ap-northeast,ads,54.54,1700000823
824,2686,us-west,ads,178.08,1700000824
825,2915,ap-south,compute,13.19,1700000825
826,2449,eu-central,subscription,8.74,1700000826
827,3313,ap-south,compute,187.27,1700000827
828,2047,us-east,storage,26.37,1700000828
829,1146,us-east,ads,16.36,1700000829
830,1821,us-west,subscription,206.09,1700000830
831,3050,us-east,compute,146.94,1700000831
832,615,us-east,ads,50.24,1700000832
833,3633,us-west,ads,226.36,1700000833
834,2717,us-east,ads,235.63,1700000834
835,415,us-west,compute,108.86,1700000835
836,3236,ap-south,ads,96.3,1700000836
837,3496,us-west,marketplace,54.46,1700000837
838,1534,eu-central,marketplace,112.06,1700000838
839,1218,us-east,compute,155.17,1700000839
840,2014,eu-central,storage,103.59,1700000840
841,4512,ap-south,ads,22.84,1700000841
842,3138,us-west,storage,50.66,1700000842
843,4308,us-west,compute,198.92,1700000843
844,3134,eu-central,storage,136.58,1700000844
845,3971,eu-central,compute,126.1,1700000845
846,3182,eu-central,subscription,7.49,1700000846
847,4892,us-west,ads,224.05,1700000847
848,2302,us-east,storage,132.83,1700000848
849,4785,us-west,subscription,25.93,1700000849
850,1976,eu-central,compute,204.26,1700000850
851,459,us-west,compute,211.78,1700000851
852,3182,eu-central,subscription,44.85,1700000852
853,4854,eu-central,marketplace,228.58,1700000853
854,232,eu-central,compute,141.34,1700000854
855,4613,us-west,storage,135.99,1700000855
856,1439,ap-south,ads,23.47,1700000856
857,1906,ap-northeast,subscription,5.96,1700000857
858,3916,us-east,marketplace,229.56,1700000858
859,1651,us-west,marketplace,179.52,1700000859
860,2651,us-east,ads,37.78,1700000860
861,1161,us-east,compute,215.31,1700000861
862,595,eu-central,storage,146.92,1700000862
863,2758,eu-central,marketplace,34.98,1700000863
864,1291,ap-south,storage,162.65,1700000864
865,1428,ap-northeast,compute,196.96,1700000865
866,1829,ap-northeast,subscription,95.22,1700000866
867,2413,us-west,subscription,182.48,1700000867
868,4693,ap-south,compute,9.06,1700000868
869,4935,eu-central,compute,56.0,1700000869
870,4633,us-east,storage,36.02,1700000870
871,638,us-west,marketplace,245.61,1700000871
872,1376,us-east,marketplace,112.21,1700000872
873,2173,us-west,subscription,173.6,1700000873
874,2872,eu-central,ads,180.38,1700000874
875,395,ap-south,storage,183.41,1700000875
876,1363,ap-south,storage,220.56,1700000876
877,2878,ap-northeast,storage,26.26,1700000877
878,3928,ap-northeast,subscription,41.5,1700000878
879,604,us-east,marketplace,6.0,1700000879
880,2140,us-east,ads,86.11,1700000880
881,3076,us-west,ads,137.21,1700000881
882,763,eu-central,compute,246.33,1700000882
883,3955,us-east,storage,235.67,1700000883
884,1352,ap-northeast,storage,40.12,1700000884
885,830,eu-central,subscription,243.63,1700000885
886,3353,ap-northeast,compute,67.05,1700000886
887,2307,eu-central,subscription,24.88,1700000887
888,3219,ap-northeast,compute,210.12,1700000888
889,1259,us-east,marketplace,1.95,1700000889
890,718,eu-central,compute,120.6,1700000890
891,795,us-east,subscription,43.54,1700000891
892,2391,us-east,storage,211.1,1700000892
893,2527,ap-south,storage,122.79,1700000893
894,2171,us-east,compute,97.49,1700000894
895,3040,ap-south,marketplace,47.46,1700000895
896,366,eu-central,storage,116.8,1700000896
897,1854,eu-central,compute,16.35,1700000897
898,793,us-east,marketplace,202.24,1700000898
899,3392,ap-northeast,subscription,138.85,1700000899
900,3172,ap-northeast,storage,241.44,1700000900
901,3890,ap-northeast,subscription,119.59,1700000901
902,647,ap-south,ads,126.02,1700000902
903,4234,ap-northeast,compute,37.71,1700000903
904,3679,us-west,subscription,243.07,1700000904
905,1579,us-west,ads,106.42,1700000905
906,3567,us-west,subscription,208.69,1700000906
907,2113,eu-central,ads,22.67,1700000907
908,4558,ap-south,compute,82.21,1700000908
909,2263,ap-northeast,storage,229.37,1700000909
910,102,ap-northeast,compute,131.12,1700000910
911,3438,us-east,storage,38.26,1700000911
912,4642,ap-northeast,compute,189.84,1700000912
913,821,us-east,compute,195.11,1700000913
914,2344,ap-northeast,marketplace,219.6,1700000914
915,2164,ap-south,storage,143.43,1700000915
916,3876,us-east,subscription,69.58,1700000916
917,1179,ap-northeast,compute,170.52,1700000917
918,3291,us-east,storage,222.5,1700000918
919,2716,us-west,ads,186.69,1700000919
920,2201,eu-central,ads,85.13,1700000920
921,2483,eu-central,marketplace,210.87,1700000921
922,805,us-west,subscription,75.82,1700000922
923,3630,eu-central,marketplace,182.47,1700000923
924,4956,us-east,subscription,110.99,1700000924
925,3336,ap-south,compute,216.93,1700000925
926,461,ap-northeast,subscription,17.34,1700000926
927,4152,ap-south,subscription,195.35,1700000927
928,4295,ap-northeast,ads,44.26,1700000928
929,1645,us-east,subscription,9.23,1700000929
930,415,eu-central,subscription,69.22,1700000930
931,3803,ap-northeast,storage,159.22,1700000931
932,1015,us-east,subscription,93.74,1700000932
933,4867,ap-south,subscription,240.17,1700000933
934,3888,ap-northeast,compute,88.09,1700000934
935,1340,eu-central,ads,71.98,1700000935
936,3167,us-east,subscription,213.6,1700000936
937,1756,us-west,subscription,169.75,1700000937
938,2205,ap-south,compute,5.99,1700000938
939,73,ap-south,subscription,162.2,1700000939
940,4925,us-east,subscription,63.85,1700000940
941,2503,eu-central,storage,223.98,1700000941
942,2857,ap-south,marketplace,55.33,1700000942
943,2476,ap-northeast,compute,99.89,1700000943
944,839,us-east,compute,249.86,1700000944
945,3066,ap-northeast,compute,152.65,1700000945
946,2446,us-east,storage,16.9,1700000946
947,2265,eu-central,marketplace,66.03,1700000947
948,2448,us-west,subscription,129.81,1700000948
949,1969,us-east,compute,101.62,1700000949
950,2619,us-west,ads,164.19,1700000950
951,2422,eu-central,storage,101.75,1700000951
952,290,ap-northeast,compute,204.19,1700000952
953,2812,us-west,compute,159.94,1700000953
954,3898,eu-central,compute,75.75,1700000954
955,1393,ap-northeast,subscription,74.15,1700000955
956,3857,us-west,marketplace,181.57,1700000956
957,4580,us-west,marketplace,163.95,1700000957
958,1821,eu-central,subscription,186.31,1700000958
959,2516,ap-south,marketplace,93.55,1700000959
960,4797,eu-central,storage,212.95,1700000960
961,3855,us-east,compute,145.5,1700000961
962,584,ap-south,subscription,125.62,1700000962
963,3127,ap-northeast,marketplace,103.86,1700000963
964,1236,us-west,subscription,86.32,1700000964
965,4665,ap-south,subscription,79.78,1700000965
966,1478,us-east,storage,83.82,1700000966
967,1449,eu-central,ads,2.17,1700000967
968,2241,us-west,subscription,144.49,1700000968
969,1298,ap-south,ads,33.22,1700000969
970,3553,ap-south,storage,107.83,1700000970
971,3911,ap-south,ads,10.39,1700000971
972,1634,eu-central,ads,223.11,1700000972
973,4351,us-west,ads,169.51,1700000973
974,2039,us-west,marketplace,78.71,1700000974
975,842,ap-south,compute,147.58,1700000975
976,1369,us-east,ads,75.25,1700000976
977,2383,ap-south,compute,149.5,1700000977
978,2768,ap-south,subscription,86.34,1700000978
979,4016,eu-central,subscription,42.06,1700000979
980,3305,us-east,subscription,56.86,1700000980
981,1075,us-west,ads,147.83,1700000981
